ID,group,item,spelling.learned,reduction.type,pronunciation,button.pressedd,correct,RT
VN14,Reduced_None,gleanny,none,nasal,"New words, trained pronunciation",1,1,1655
VN14,Reduced_None,glunner,reduced,nasal,"New words, trained pronunciation",4,0,811
VN14,Reduced_None,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,842
VN14,Reduced_None,piddery,none,flap,"New words, trained pronunciation",1,1,734
VN14,Reduced_None,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,845
VN14,Reduced_None,prounner,reduced,nasal,"New words, trained pronunciation",1,1,611
VN14,Reduced_None,ruddow,none,flap,"New words, trained pronunciation",1,1,627
VN14,Reduced_None,sceaneddy,none,flap,"New words, trained pronunciation",1,1,935
VN14,Reduced_None,senno,none,nasal,"New words, trained pronunciation",1,1,603
VN14,Reduced_None,sleddow,none,flap,"New words, trained pronunciation",1,1,912
VN14,Reduced_None,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,758
VN14,Reduced_None,smounnus,none,nasal,"New words, trained pronunciation",1,1,908
VN14,Reduced_None,sounnerby,none,nasal,"New words, trained pronunciation",1,1,859
VN14,Reduced_None,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,943
VN14,Reduced_None,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,864
VN14,Reduced_None,suspinnus,none,nasal,"New words, trained pronunciation",1,1,952
VN14,Reduced_None,trecoddus,none,flap,"New words, trained pronunciation",1,1,715
VN14,Reduced_None,treddemus,none,flap,"New words, trained pronunciation",1,1,680
VN14,Reduced_None,trenner,none,nasal,"New words, trained pronunciation",1,1,748
VN14,Reduced_None,troddy,none,flap,"New words, trained pronunciation",1,1,577
VN14,Reduced_None,trounny,reduced,nasal,"New words, trained pronunciation",1,1,416
VN14,Reduced_None,veddetus,reduced,flap,"New words, trained pronunciation",1,1,709
VN14,Reduced_None,vinnimal,none,nasal,"New words, trained pronunciation",1,1,846
VN14,Reduced_None,vouddy,reduced,flap,"New words, trained pronunciation",1,1,781
VN14,Reduced_None,blittus,reduced,flap,"New words, canonical pronunciation",4,1,598
VN14,Reduced_None,bredento,none,nasal,"New words, canonical pronunciation",1,0,716
VN14,Reduced_None,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,686
VN14,Reduced_None,bytto,none,flap,"New words, canonical pronunciation",4,1,693
VN14,Reduced_None,cluttee,reduced,flap,"New words, canonical pronunciation",4,1,586
VN14,Reduced_None,credenter,reduced,nasal,"New words, canonical pronunciation",4,1,941
VN14,Reduced_None,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,828
VN14,Reduced_None,fluttow,reduced,flap,"New words, canonical pronunciation",4,1,861
VN14,Reduced_None,gleanty,none,nasal,"New words, canonical pronunciation",4,1,577
VN14,Reduced_None,glunter,reduced,nasal,"New words, canonical pronunciation",4,1,743
VN14,Reduced_None,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,758
VN14,Reduced_None,pittery,none,flap,"New words, canonical pronunciation",1,0,754
VN14,Reduced_None,pribetty,reduced,flap,"New words, canonical pronunciation",4,1,845
VN14,Reduced_None,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,1008
VN14,Reduced_None,ruttow,none,flap,"New words, canonical pronunciation",4,1,676
VN14,Reduced_None,sceanetty,none,flap,"New words, canonical pronunciation",1,0,1091
VN14,Reduced_None,sento,none,nasal,"New words, canonical pronunciation",4,1,1157
VN14,Reduced_None,slettow,none,flap,"New words, canonical pronunciation",1,0,733
VN14,Reduced_None,slyttenee,reduced,flap,"New words, canonical pronunciation",4,1,1258
VN14,Reduced_None,smountus,none,nasal,"New words, canonical pronunciation",1,0,1541
VN14,Reduced_None,sounterby,none,nasal,"New words, canonical pronunciation",4,1,1024
VN14,Reduced_None,spearottus,reduced,flap,"New words, canonical pronunciation",1,0,1130
VN14,Reduced_None,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,1000
VN14,Reduced_None,suspintus,none,nasal,"New words, canonical pronunciation",1,0,1441
VN14,Reduced_None,trecottus,none,flap,"New words, canonical pronunciation",4,1,782
VN14,Reduced_None,trenter,none,nasal,"New words, canonical pronunciation",4,1,1085
VN14,Reduced_None,trettemus,none,flap,"New words, canonical pronunciation",1,0,987
VN14,Reduced_None,trotty,none,flap,"New words, canonical pronunciation",4,1,696
VN14,Reduced_None,trounty,reduced,nasal,"New words, canonical pronunciation",4,1,930
VN14,Reduced_None,vettetus,reduced,flap,"New words, canonical pronunciation",1,0,846
VN14,Reduced_None,vintimal,none,nasal,"New words, canonical pronunciation",4,1,697
VN14,Reduced_None,voutty,reduced,flap,"New words, canonical pronunciation",4,1,624
VN14,Reduced_None,abron,,,Nonwords,4,1,552
VN14,Reduced_None,balloom,,,Nonwords,4,1,594
VN14,Reduced_None,bashketball,,,Nonwords,4,1,803
VN14,Reduced_None,bencil,,,Nonwords,4,1,387
VN14,Reduced_None,briest,,,Nonwords,4,1,712
VN14,Reduced_None,cabimet,,,Nonwords,1,0,780
VN14,Reduced_None,cassier,,,Nonwords,4,1,712
VN14,Reduced_None,crame,,,Nonwords,4,1,864
VN14,Reduced_None,dansher,,,Nonwords,4,1,446
VN14,Reduced_None,feshtival,,,Nonwords,4,1,699
VN14,Reduced_None,fiss,,,Nonwords,4,1,583
VN14,Reduced_None,glash,,,Nonwords,4,1,525
VN14,Reduced_None,grabe,,,Nonwords,4,1,646
VN14,Reduced_None,han,,,Nonwords,4,1,836
VN14,Reduced_None,herpivore,,,Nonwords,4,1,829
VN14,Reduced_None,nechanic,,,Nonwords,4,1,834
VN14,Reduced_None,nushroom,,,Nonwords,4,1,704
VN14,Reduced_None,palashe,,,Nonwords,4,1,698
VN14,Reduced_None,pank,,,Nonwords,4,1,691
VN14,Reduced_None,parrel,,,Nonwords,4,1,708
VN14,Reduced_None,prain,,,Nonwords,4,1,3238
VN14,Reduced_None,reshtaurant,,,Nonwords,1,0,1088
VN14,Reduced_None,ruppish,,,Nonwords,4,1,836
VN14,Reduced_None,selter,,,Nonwords,4,1,702
VN14,Reduced_None,shke,,,Nonwords,4,1,710
VN14,Reduced_None,sirt,,,Nonwords,4,1,494
VN14,Reduced_None,smail,,,Nonwords,4,1,773
VN14,Reduced_None,spoom,,,Nonwords,1,0,560
VN14,Reduced_None,sunnit,,,Nonwords,4,1,554
VN14,Reduced_None,teemager,,,Nonwords,4,1,860
VN14,Reduced_None,vegetaple,,,Nonwords,4,1,733
VN14,Reduced_None,wimdow,,,Nonwords,4,1,672
VN14,Reduced_None,apron,,,Familiar words,1,1,719
VN14,Reduced_None,balloon,,,Familiar words,1,1,562
VN14,Reduced_None,bank,,,Familiar words,1,1,671
VN14,Reduced_None,barrel,,,Familiar words,1,1,536
VN14,Reduced_None,basketball,,,Familiar words,1,1,871
VN14,Reduced_None,brain,,,Familiar words,1,1,680
VN14,Reduced_None,cabinet,,,Familiar words,1,1,603
VN14,Reduced_None,cashier,,,Familiar words,1,1,790
VN14,Reduced_None,crane,,,Familiar words,1,1,766
VN14,Reduced_None,dancer,,,Familiar words,1,1,761
VN14,Reduced_None,festival,,,Familiar words,1,1,598
VN14,Reduced_None,fish,,,Familiar words,1,1,538
VN14,Reduced_None,glass,,,Familiar words,1,1,626
VN14,Reduced_None,grape,,,Familiar words,1,1,713
VN14,Reduced_None,ham,,,Familiar words,1,1,667
VN14,Reduced_None,herbivore,,,Familiar words,1,1,692
VN14,Reduced_None,mechanic,,,Familiar words,1,1,1076
VN14,Reduced_None,mushroom,,,Familiar words,1,1,660
VN14,Reduced_None,palace,,,Familiar words,1,1,565
VN14,Reduced_None,pencil,,,Familiar words,1,1,643
VN14,Reduced_None,priest,,,Familiar words,1,1,615
VN14,Reduced_None,restaurant,,,Familiar words,1,1,857
VN14,Reduced_None,rubbish,,,Familiar words,1,1,865
VN14,Reduced_None,shelter,,,Familiar words,1,1,692
VN14,Reduced_None,shirt,,,Familiar words,1,1,765
VN14,Reduced_None,sil,,,Familiar words,1,1,873
VN14,Reduced_None,ske,,,Familiar words,1,1,862
VN14,Reduced_None,spoon,,,Familiar words,1,1,1090
VN14,Reduced_None,summit,,,Familiar words,1,1,804
VN14,Reduced_None,teeger,,,Familiar words,1,1,632
VN14,Reduced_None,vegetable,,,Familiar words,1,1,971
VN14,Reduced_None,window,,,Familiar words,1,1,620
VN15,Reduced_None,bliddus,reduced,flap,"New words, trained pronunciation",1,1,758
VN15,Reduced_None,bredenno,none,nasal,"New words, trained pronunciation",1,1,878
VN15,Reduced_None,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,845
VN15,Reduced_None,byddo,none,flap,"New words, trained pronunciation",1,1,1674
VN15,Reduced_None,cluddee,reduced,flap,"New words, trained pronunciation",1,1,730
VN15,Reduced_None,credenner,reduced,nasal,"New words, trained pronunciation",1,1,776
VN15,Reduced_None,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,1020
VN15,Reduced_None,fluddow,reduced,flap,"New words, trained pronunciation",1,1,770
VN15,Reduced_None,gleanny,none,nasal,"New words, trained pronunciation",1,1,1079
VN15,Reduced_None,glunner,reduced,nasal,"New words, trained pronunciation",1,1,728
VN15,Reduced_None,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,821
VN15,Reduced_None,piddery,none,flap,"New words, trained pronunciation",1,1,606
VN15,Reduced_None,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,822
VN15,Reduced_None,prounner,reduced,nasal,"New words, trained pronunciation",1,1,718
VN15,Reduced_None,ruddow,none,flap,"New words, trained pronunciation",1,1,650
VN15,Reduced_None,sceaneddy,none,flap,"New words, trained pronunciation",1,1,1271
VN15,Reduced_None,senno,none,nasal,"New words, trained pronunciation",1,1,775
VN15,Reduced_None,sleddow,none,flap,"New words, trained pronunciation",4,0,1630
VN15,Reduced_None,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,934
VN15,Reduced_None,smounnus,none,nasal,"New words, trained pronunciation",1,1,1211
VN15,Reduced_None,sounnerby,none,nasal,"New words, trained pronunciation",1,1,1161
VN15,Reduced_None,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,1188
VN15,Reduced_None,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,953
VN15,Reduced_None,suspinnus,none,nasal,"New words, trained pronunciation",1,1,1055
VN15,Reduced_None,trecoddus,none,flap,"New words, trained pronunciation",1,1,998
VN15,Reduced_None,treddemus,none,flap,"New words, trained pronunciation",1,1,839
VN15,Reduced_None,trenner,none,nasal,"New words, trained pronunciation",1,1,688
VN15,Reduced_None,troddy,none,flap,"New words, trained pronunciation",1,1,675
VN15,Reduced_None,trounny,reduced,nasal,"New words, trained pronunciation",1,1,707
VN15,Reduced_None,veddetus,reduced,flap,"New words, trained pronunciation",1,1,878
VN15,Reduced_None,vinnimal,none,nasal,"New words, trained pronunciation",1,1,936
VN15,Reduced_None,vouddy,reduced,flap,"New words, trained pronunciation",1,1,832
VN15,Reduced_None,blittus,reduced,flap,"New words, canonical pronunciation",1,0,911
VN15,Reduced_None,bredento,none,nasal,"New words, canonical pronunciation",4,1,1082
VN15,Reduced_None,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,824
VN15,Reduced_None,bytto,none,flap,"New words, canonical pronunciation",4,1,780
VN15,Reduced_None,cluttee,reduced,flap,"New words, canonical pronunciation",1,0,900
VN15,Reduced_None,credenter,reduced,nasal,"New words, canonical pronunciation",4,1,1091
VN15,Reduced_None,cyntergus,reduced,nasal,"New words, canonical pronunciation",1,0,1160
VN15,Reduced_None,fluttow,reduced,flap,"New words, canonical pronunciation",4,1,1562
VN15,Reduced_None,gleanty,none,nasal,"New words, canonical pronunciation",4,1,669
VN15,Reduced_None,glunter,reduced,nasal,"New words, canonical pronunciation",4,1,701
VN15,Reduced_None,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,1062
VN15,Reduced_None,pittery,none,flap,"New words, canonical pronunciation",4,1,827
VN15,Reduced_None,pribetty,reduced,flap,"New words, canonical pronunciation",1,0,905
VN15,Reduced_None,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,1237
VN15,Reduced_None,ruttow,none,flap,"New words, canonical pronunciation",4,1,1034
VN15,Reduced_None,sceanetty,none,flap,"New words, canonical pronunciation",4,1,1706
VN15,Reduced_None,sento,none,nasal,"New words, canonical pronunciation",4,1,2002
VN15,Reduced_None,slettow,none,flap,"New words, canonical pronunciation",1,0,1003
VN15,Reduced_None,slyttenee,reduced,flap,"New words, canonical pronunciation",4,1,1354
VN15,Reduced_None,smountus,none,nasal,"New words, canonical pronunciation",4,1,3064
VN15,Reduced_None,sounterby,none,nasal,"New words, canonical pronunciation",4,1,1719
VN15,Reduced_None,spearottus,reduced,flap,"New words, canonical pronunciation",1,0,1033
VN15,Reduced_None,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,1055
VN15,Reduced_None,suspintus,none,nasal,"New words, canonical pronunciation",1,0,1336
VN15,Reduced_None,trecottus,none,flap,"New words, canonical pronunciation",4,1,952
VN15,Reduced_None,trenter,none,nasal,"New words, canonical pronunciation",4,1,851
VN15,Reduced_None,trettemus,none,flap,"New words, canonical pronunciation",1,0,842
VN15,Reduced_None,trotty,none,flap,"New words, canonical pronunciation",1,0,1286
VN15,Reduced_None,trounty,reduced,nasal,"New words, canonical pronunciation",4,1,753
VN15,Reduced_None,vettetus,reduced,flap,"New words, canonical pronunciation",1,0,1856
VN15,Reduced_None,vintimal,none,nasal,"New words, canonical pronunciation",4,1,1127
VN15,Reduced_None,voutty,reduced,flap,"New words, canonical pronunciation",4,1,754
VN15,Reduced_None,abron,,,Nonwords,4,1,620
VN15,Reduced_None,balloom,,,Nonwords,4,1,753
VN15,Reduced_None,bashketball,,,Nonwords,4,1,1019
VN15,Reduced_None,bencil,,,Nonwords,1,0,711
VN15,Reduced_None,briest,,,Nonwords,4,1,1666
VN15,Reduced_None,cabimet,,,Nonwords,4,1,819
VN15,Reduced_None,cassier,,,Nonwords,4,1,956
VN15,Reduced_None,crame,,,Nonwords,4,1,852
VN15,Reduced_None,dansher,,,Nonwords,4,1,752
VN15,Reduced_None,feshtival,,,Nonwords,4,1,759
VN15,Reduced_None,fiss,,,Nonwords,4,1,706
VN15,Reduced_None,glash,,,Nonwords,4,1,639
VN15,Reduced_None,grabe,,,Nonwords,4,1,856
VN15,Reduced_None,han,,,Nonwords,4,1,1198
VN15,Reduced_None,herpivore,,,Nonwords,4,1,881
VN15,Reduced_None,nechanic,,,Nonwords,4,1,1069
VN15,Reduced_None,nushroom,,,Nonwords,4,1,975
VN15,Reduced_None,palashe,,,Nonwords,4,1,756
VN15,Reduced_None,pank,,,Nonwords,4,1,1127
VN15,Reduced_None,parrel,,,Nonwords,4,1,621
VN15,Reduced_None,prain,,,Nonwords,4,1,3961
VN15,Reduced_None,reshtaurant,,,Nonwords,4,1,998
VN15,Reduced_None,ruppish,,,Nonwords,4,1,1073
VN15,Reduced_None,selter,,,Nonwords,4,1,1268
VN15,Reduced_None,shke,,,Nonwords,4,1,784
VN15,Reduced_None,sirt,,,Nonwords,4,1,801
VN15,Reduced_None,smail,,,Nonwords,4,1,1012
VN15,Reduced_None,spoom,,,Nonwords,4,1,917
VN15,Reduced_None,sunnit,,,Nonwords,4,1,856
VN15,Reduced_None,teemager,,,Nonwords,4,1,843
VN15,Reduced_None,vegetaple,,,Nonwords,4,1,797
VN15,Reduced_None,wimdow,,,Nonwords,4,1,629
VN15,Reduced_None,apron,,,Familiar words,1,1,780
VN15,Reduced_None,balloon,,,Familiar words,1,1,821
VN15,Reduced_None,bank,,,Familiar words,1,1,708
VN15,Reduced_None,barrel,,,Familiar words,1,1,538
VN15,Reduced_None,basketball,,,Familiar words,1,1,1039
VN15,Reduced_None,brain,,,Familiar words,1,1,624
VN15,Reduced_None,cabinet,,,Familiar words,1,1,756
VN15,Reduced_None,cashier,,,Familiar words,1,1,938
VN15,Reduced_None,crane,,,Familiar words,1,1,731
VN15,Reduced_None,dancer,,,Familiar words,1,1,765
VN15,Reduced_None,festival,,,Familiar words,1,1,748
VN15,Reduced_None,fish,,,Familiar words,4,0,862
VN15,Reduced_None,glass,,,Familiar words,1,1,806
VN15,Reduced_None,grape,,,Familiar words,1,1,1176
VN15,Reduced_None,ham,,,Familiar words,1,1,1137
VN15,Reduced_None,herbivore,,,Familiar words,1,1,710
VN15,Reduced_None,mechanic,,,Familiar words,1,1,854
VN15,Reduced_None,mushroom,,,Familiar words,1,1,892
VN15,Reduced_None,palace,,,Familiar words,1,1,680
VN15,Reduced_None,pencil,,,Familiar words,1,1,688
VN15,Reduced_None,priest,,,Familiar words,1,1,748
VN15,Reduced_None,restaurant,,,Familiar words,1,1,871
VN15,Reduced_None,rubbish,,,Familiar words,1,1,821
VN15,Reduced_None,shelter,,,Familiar words,1,1,682
VN15,Reduced_None,shirt,,,Familiar words,1,1,701
VN15,Reduced_None,sil,,,Familiar words,1,1,913
VN15,Reduced_None,ske,,,Familiar words,1,1,893
VN15,Reduced_None,spoon,,,Familiar words,1,1,925
VN15,Reduced_None,summit,,,Familiar words,1,1,887
VN15,Reduced_None,teeger,,,Familiar words,1,1,706
VN15,Reduced_None,vegetable,,,Familiar words,1,1,836
VN15,Reduced_None,window,,,Familiar words,1,1,617
VN16,Reduced_None,bliddus,reduced,flap,"New words, trained pronunciation",1,1,581
VN16,Reduced_None,bredenno,none,nasal,"New words, trained pronunciation",1,1,694
VN16,Reduced_None,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,572
VN16,Reduced_None,byddo,none,flap,"New words, trained pronunciation",4,0,1493
VN16,Reduced_None,cluddee,reduced,flap,"New words, trained pronunciation",1,1,604
VN16,Reduced_None,credenner,reduced,nasal,"New words, trained pronunciation",1,1,718
VN16,Reduced_None,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,1138
VN16,Reduced_None,fluddow,reduced,flap,"New words, trained pronunciation",1,1,689
VN16,Reduced_None,gleanny,none,nasal,"New words, trained pronunciation",1,1,795
VN16,Reduced_None,glunner,reduced,nasal,"New words, trained pronunciation",1,1,1051
VN16,Reduced_None,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,719
VN16,Reduced_None,piddery,none,flap,"New words, trained pronunciation",1,1,539
VN16,Reduced_None,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,598
VN16,Reduced_None,prounner,reduced,nasal,"New words, trained pronunciation",1,1,457
VN16,Reduced_None,ruddow,none,flap,"New words, trained pronunciation",1,1,517
VN16,Reduced_None,sceaneddy,none,flap,"New words, trained pronunciation",1,1,949
VN16,Reduced_None,senno,none,nasal,"New words, trained pronunciation",1,1,718
VN16,Reduced_None,sleddow,none,flap,"New words, trained pronunciation",4,0,1255
VN16,Reduced_None,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,946
VN16,Reduced_None,smounnus,none,nasal,"New words, trained pronunciation",1,1,867
VN16,Reduced_None,sounnerby,none,nasal,"New words, trained pronunciation",1,1,945
VN16,Reduced_None,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,910
VN16,Reduced_None,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,798
VN16,Reduced_None,suspinnus,none,nasal,"New words, trained pronunciation",1,1,840
VN16,Reduced_None,trecoddus,none,flap,"New words, trained pronunciation",1,1,958
VN16,Reduced_None,treddemus,none,flap,"New words, trained pronunciation",1,1,577
VN16,Reduced_None,trenner,none,nasal,"New words, trained pronunciation",1,1,654
VN16,Reduced_None,troddy,none,flap,"New words, trained pronunciation",1,1,841
VN16,Reduced_None,trounny,reduced,nasal,"New words, trained pronunciation",4,0,659
VN16,Reduced_None,veddetus,reduced,flap,"New words, trained pronunciation",1,1,705
VN16,Reduced_None,vinnimal,none,nasal,"New words, trained pronunciation",1,1,707
VN16,Reduced_None,vouddy,reduced,flap,"New words, trained pronunciation",1,1,719
VN16,Reduced_None,blittus,reduced,flap,"New words, canonical pronunciation",4,1,842
VN16,Reduced_None,bredento,none,nasal,"New words, canonical pronunciation",4,1,885
VN16,Reduced_None,buntow,reduced,nasal,"New words, canonical pronunciation",1,0,862
VN16,Reduced_None,bytto,none,flap,"New words, canonical pronunciation",4,1,947
VN16,Reduced_None,cluttee,reduced,flap,"New words, canonical pronunciation",4,1,646
VN16,Reduced_None,credenter,reduced,nasal,"New words, canonical pronunciation",1,0,979
VN16,Reduced_None,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,847
VN16,Reduced_None,fluttow,reduced,flap,"New words, canonical pronunciation",4,1,798
VN16,Reduced_None,gleanty,none,nasal,"New words, canonical pronunciation",4,1,1135
VN16,Reduced_None,glunter,reduced,nasal,"New words, canonical pronunciation",4,1,712
VN16,Reduced_None,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,1058
VN16,Reduced_None,pittery,none,flap,"New words, canonical pronunciation",4,1,763
VN16,Reduced_None,pribetty,reduced,flap,"New words, canonical pronunciation",4,1,697
VN16,Reduced_None,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,823
VN16,Reduced_None,ruttow,none,flap,"New words, canonical pronunciation",4,1,743
VN16,Reduced_None,sceanetty,none,flap,"New words, canonical pronunciation",1,0,1076
VN16,Reduced_None,sento,none,nasal,"New words, canonical pronunciation",4,1,963
VN16,Reduced_None,slettow,none,flap,"New words, canonical pronunciation",1,0,1253
VN16,Reduced_None,slyttenee,reduced,flap,"New words, canonical pronunciation",4,1,897
VN16,Reduced_None,smountus,none,nasal,"New words, canonical pronunciation",4,1,788
VN16,Reduced_None,sounterby,none,nasal,"New words, canonical pronunciation",4,1,850
VN16,Reduced_None,spearottus,reduced,flap,"New words, canonical pronunciation",4,1,925
VN16,Reduced_None,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,1065
VN16,Reduced_None,suspintus,none,nasal,"New words, canonical pronunciation",1,0,946
VN16,Reduced_None,trecottus,none,flap,"New words, canonical pronunciation",1,0,914
VN16,Reduced_None,trenter,none,nasal,"New words, canonical pronunciation",4,1,1013
VN16,Reduced_None,trettemus,none,flap,"New words, canonical pronunciation",4,1,982
VN16,Reduced_None,trotty,none,flap,"New words, canonical pronunciation",4,1,836
VN16,Reduced_None,trounty,reduced,nasal,"New words, canonical pronunciation",4,1,660
VN16,Reduced_None,vettetus,reduced,flap,"New words, canonical pronunciation",4,1,2243
VN16,Reduced_None,vintimal,none,nasal,"New words, canonical pronunciation",4,1,775
VN16,Reduced_None,voutty,reduced,flap,"New words, canonical pronunciation",1,0,1072
VN16,Reduced_None,abron,,,Nonwords,1,0,578
VN16,Reduced_None,balloom,,,Nonwords,4,1,884
VN16,Reduced_None,bashketball,,,Nonwords,4,1,732
VN16,Reduced_None,bencil,,,Nonwords,4,1,519
VN16,Reduced_None,briest,,,Nonwords,4,1,641
VN16,Reduced_None,cabimet,,,Nonwords,4,1,1008
VN16,Reduced_None,cassier,,,Nonwords,4,1,856
VN16,Reduced_None,crame,,,Nonwords,4,1,899
VN16,Reduced_None,dansher,,,Nonwords,4,1,575
VN16,Reduced_None,feshtival,,,Nonwords,1,0,809
VN16,Reduced_None,fiss,,,Nonwords,4,1,553
VN16,Reduced_None,glash,,,Nonwords,4,1,680
VN16,Reduced_None,grabe,,,Nonwords,4,1,758
VN16,Reduced_None,han,,,Nonwords,4,1,1035
VN16,Reduced_None,herpivore,,,Nonwords,4,1,793
VN16,Reduced_None,nechanic,,,Nonwords,4,1,674
VN16,Reduced_None,nushroom,,,Nonwords,4,1,834
VN16,Reduced_None,palashe,,,Nonwords,4,1,670
VN16,Reduced_None,pank,,,Nonwords,4,1,1651
VN16,Reduced_None,parrel,,,Nonwords,4,1,510
VN16,Reduced_None,prain,,,Nonwords,1,0,3427
VN16,Reduced_None,reshtaurant,,,Nonwords,4,1,1211
VN16,Reduced_None,ruppish,,,Nonwords,4,1,847
VN16,Reduced_None,selter,,,Nonwords,4,1,1089
VN16,Reduced_None,shke,,,Nonwords,4,1,551
VN16,Reduced_None,sirt,,,Nonwords,4,1,560
VN16,Reduced_None,smail,,,Nonwords,4,1,1052
VN16,Reduced_None,spoom,,,Nonwords,4,1,1073
VN16,Reduced_None,sunnit,,,Nonwords,4,1,777
VN16,Reduced_None,teemager,,,Nonwords,1,0,912
VN16,Reduced_None,vegetaple,,,Nonwords,1,0,728
VN16,Reduced_None,wimdow,,,Nonwords,4,1,546
VN16,Reduced_None,apron,,,Familiar words,1,1,597
VN16,Reduced_None,balloon,,,Familiar words,1,1,519
VN16,Reduced_None,bank,,,Familiar words,1,1,666
VN16,Reduced_None,barrel,,,Familiar words,1,1,470
VN16,Reduced_None,basketball,,,Familiar words,1,1,765
VN16,Reduced_None,brain,,,Familiar words,1,1,503
VN16,Reduced_None,cabinet,,,Familiar words,1,1,935
VN16,Reduced_None,cashier,,,Familiar words,1,1,779
VN16,Reduced_None,crane,,,Familiar words,1,1,786
VN16,Reduced_None,dancer,,,Familiar words,1,1,580
VN16,Reduced_None,festival,,,Familiar words,1,1,690
VN16,Reduced_None,fish,,,Familiar words,1,1,628
VN16,Reduced_None,glass,,,Familiar words,1,1,717
VN16,Reduced_None,grape,,,Familiar words,1,1,410
VN16,Reduced_None,ham,,,Familiar words,1,1,867
VN16,Reduced_None,herbivore,,,Familiar words,1,1,642
VN16,Reduced_None,mechanic,,,Familiar words,1,1,721
VN16,Reduced_None,mushroom,,,Familiar words,1,1,395
VN16,Reduced_None,palace,,,Familiar words,1,1,739
VN16,Reduced_None,pencil,,,Familiar words,1,1,528
VN16,Reduced_None,priest,,,Familiar words,1,1,805
VN16,Reduced_None,restaurant,,,Familiar words,1,1,651
VN16,Reduced_None,rubbish,,,Familiar words,1,1,805
VN16,Reduced_None,shelter,,,Familiar words,1,1,865
VN16,Reduced_None,shirt,,,Familiar words,1,1,718
VN16,Reduced_None,sil,,,Familiar words,1,1,783
VN16,Reduced_None,ske,,,Familiar words,1,1,827
VN16,Reduced_None,spoon,,,Familiar words,1,1,903
VN16,Reduced_None,summit,,,Familiar words,1,1,1023
VN16,Reduced_None,teeger,,,Familiar words,1,1,664
VN16,Reduced_None,vegetable,,,Familiar words,1,1,804
VN16,Reduced_None,window,,,Familiar words,4,0,1035
VN17,Reduced_None,bliddus,reduced,flap,"New words, trained pronunciation",1,1,644
VN17,Reduced_None,bredenno,none,nasal,"New words, trained pronunciation",1,1,676
VN17,Reduced_None,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,878
VN17,Reduced_None,byddo,none,flap,"New words, trained pronunciation",1,1,1224
VN17,Reduced_None,cluddee,reduced,flap,"New words, trained pronunciation",1,1,822
VN17,Reduced_None,credenner,reduced,nasal,"New words, trained pronunciation",1,1,938
VN17,Reduced_None,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,905
VN17,Reduced_None,fluddow,reduced,flap,"New words, trained pronunciation",1,1,752
VN17,Reduced_None,gleanny,none,nasal,"New words, trained pronunciation",1,1,762
VN17,Reduced_None,glunner,reduced,nasal,"New words, trained pronunciation",1,1,628
VN17,Reduced_None,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,899
VN17,Reduced_None,piddery,none,flap,"New words, trained pronunciation",1,1,605
VN17,Reduced_None,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,1023
VN17,Reduced_None,prounner,reduced,nasal,"New words, trained pronunciation",1,1,562
VN17,Reduced_None,ruddow,none,flap,"New words, trained pronunciation",1,1,649
VN17,Reduced_None,sceaneddy,none,flap,"New words, trained pronunciation",1,1,1041
VN17,Reduced_None,senno,none,nasal,"New words, trained pronunciation",1,1,675
VN17,Reduced_None,sleddow,none,flap,"New words, trained pronunciation",1,1,825
VN17,Reduced_None,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,1148
VN17,Reduced_None,smounnus,none,nasal,"New words, trained pronunciation",4,0,874
